entryId,名称,模型,名字颜色（1灰 2绿 3蓝 4紫 5金 6红）,类型(-1，分身半透明；-2，头顶；-3不透明),宠物半身像,怪物帮手提示对白,发招对白
125509,邪毒蜂,100018,,,100018,,
125510,朱雀,20039,,,20039,,
125609,瞌睡蛇,100020,,,100020,,
125610,青龙,20040,,,20040,,
125709,邪毒蜂,100018,,,100018,,
125710,白象精,20029,,,20029,,
125809,小乌龟,100001,,,100001,,
125810,业魔,20027,,,20027,,
125909,石巨人,100024,,,100024,,
125910,狮驼,20046,,,20046,,
126009,炎魔,100017,,,100017,,
126010,剑灵,20006,,,20006,,
126109,蝶精灵,100010,,,100010,,
126110,炼丹童子,17002,,,17002,,
126209,瞌睡蛇,100020,,,100020,,
126210,剑侠兔,20031,,,20031,,
126309,白熊精,20015,,,20015,,
126310,黑水玄蛇,20022,,,20022,,
126409,林妖,100014,,,100014,,
126410,巨灵,20014,,,20014,,
126509,石巨人,100024,,,100024,,
126510,鹿力大仙,20047,,,20047,,
126609,山精,100029,,,100029,,
126610,魑,100041,,,100041,,
126709,强盗,100002,,,100002,,
126710,鲛人,20003,,,20003,,
126809,小僵尸,100019,,,100019,,
126810,龙龟,20017,,,20017,,
126909,强盗,100002,,,100002,,
126910,黑风老妖,20034,,,20034,,
127009,小骷髅,100003,,,100003,,
127010,圣灵蝶,17004,,,17004,,
127109,蛮牛,100006,,,100006,,
127110,晶魂,20018,,,20018,,
127209,硬壳龟,100027,,,100027,,
127210,云中子,100034,,,100034,,
127309,小乌龟,100001,,,100001,,
127310,阎罗王,17008,,,17008,,
127409,林妖,100014,,,100014,,
127410,巨灵,20014,,,20014,,
127509,林妖,100014,,,100014,,
127510,黑风老妖,20034,,,20034,,
127609,瞌睡蛇,100020,,,100020,,
127610,星魔,20026,,,20026,,
127709,蝶精灵,100010,,,100010,,
127710,鲨鱼精,20007,,,20007,,
127809,硬壳龟,100027,,,100027,,
127810,雷震子,17010,,,17010,,
127909,跳跳鼠,100004,,,100004,,
127910,白象精,20029,,,20029,,
128009,剑魂,100012,,,100012,,
128010,黑水玄蛇,20022,,,20022,,
128109,蛮牛,100006,,,100006,,
128110,封蛇,20032,,,20032,,
128209,寒霜狼,100011,,,100011,,
128210,棕熊,20008,,,20008,,
128309,石巨人,100024,,,100024,,
128310,多闻天王,17006,,,17006,,
128409,硬壳龟,100027,,,100027,,
128410,蓝巨人,20045,,,20045,,
128509,白熊精,20015,,,20015,,
128510,蟹精,20010,,,20010,,
128609,蚌精,100005,,,100005,,
128610,百花仙子,17009,,,17009,,
128709,邪毒蜂,100018,,,100018,,
128710,麒麟,20019,,,20019,,
128809,邪毒蜂,100018,,,100018,,
128810,业魔,20027,,,20027,,
128909,冰火螳螂,100016,,,100016,,
128910,朱雀,20039,,,20039,,
129009,蝶精灵,100010,,,100010,,
129010,黑风小妖,20020,,,20020,,
129109,魔爪花,100025,,,100025,,
129110,虎力大仙,20044,,,20044,,
129209,瞌睡蛇,100020,,,100020,,
129210,巨灵,20014,,,20014,,
129309,魔爪花,100025,,,100025,,
129310,地狱三头犬,20025,,,20025,,
129409,小僵尸,100019,,,100019,,
129410,圣灵蝶,17004,,,17004,,
129509,利刃猿,100028,,,100028,,
129510,黑水玄蛇,20022,,,20022,,
129609,炎魔,100017,,,100017,,
129610,增长天王,17007,,,17007,,
129709,蝶精灵,100010,,,100010,,
129710,阎罗王,17008,,,17008,,
129809,强盗,100002,,,100002,,
129810,猿猴,20024,,,20024,,
129909,山精,100029,,,100029,,
129910,小白虎,20011,,,20011,,
130009,小僵尸,100019,,,100019,,
130010,鹿力大仙,20047,,,20047,,
130109,小乌龟,100001,,,100001,,
130110,九尾狐,20016,,,20016,,
130209,魔爪花,100025,,,100025,,
130210,地狱三头犬,20025,,,20025,,
130309,跳跳鼠,100004,,,100004,,
130310,冰龙,20030,,,20030,,
130409,跳跳鼠,100004,,,100004,,
130410,水龙,20038,,,20038,,
130509,跳跳鼠,100004,,,100004,,
130510,九尾狐,20016,,,20016,,
130609,灵猴,100023,,,100023,,
130610,黑风老妖,20034,,,20034,,
130709,瞌睡蛇,100020,,,100020,,
130710,雷震子,17010,,,17010,,
130809,异面怪,100009,,,100009,,
130810,蟹精,20010,,,20010,,
130909,炎魔,100017,,,100017,,
130910,酒仙,20036,,,20036,,
131009,白熊精,20015,,,20015,,
131010,鱼精,20005,,,20005,,
131109,古树精,100013,,,100013,,
131110,黑水玄蛇,20022,,,20022,,
131209,利刃猿,100028,,,100028,,
131210,魅,100040,,,100040,,
131309,蚌精,100005,,,100005,,
131310,小白虎,20011,,,20011,,
131409,炎魔,100017,,,100017,,
131410,靡籁,100036,,,100036,,
131509,灵猴,100023,,,100023,,
131510,上官清,100031,,,100031,,
131609,魔爪花,100025,,,100025,,
131610,月光蝶,17001,,,17001,,
131709,古树精,100013,,,100013,,
131710,重明鸟,20013,,,20013,,
131809,炎魔,100017,,,100017,,
131810,鱼精,20005,,,20005,,
131909,白熊精,20015,,,20015,,
131910,鲨鱼精,20007,,,20007,,
132009,五毒蝎,100021,,,100021,,
132010,黑风小妖,20020,,,20020,,
132109,白熊精,20015,,,20015,,
132110,巨灵,20014,,,20014,,
132209,巫龟,100022,,,100022,,
132210,青龙,20040,,,20040,,
132309,硬壳龟,100027,,,100027,,
132310,地狱三头犬,20025,,,20025,,
132409,五毒蝎,100021,,,100021,,
132410,青龙,20040,,,20040,,
132509,硬壳龟,100027,,,100027,,
132510,小白虎,20011,,,20011,,
132609,硬壳龟,100027,,,100027,,
132610,鱼精,20005,,,20005,,
132709,硬壳龟,100027,,,100027,,
132710,圣灵蝶,17004,,,17004,,
132809,林妖,100014,,,100014,,
132810,圣灵蝶,17004,,,17004,,
132909,剑魂,100012,,,100012,,
132910,晶魂,20018,,,20018,,
133009,小骷髅,100003,,,100003,,
133010,鲛人,20003,,,20003,,
133109,木鱼怪,100026,,,100026,,
133110,黑风老妖,20034,,,20034,,
133209,小骷髅,100003,,,100003,,
133210,百花仙子,17009,,,17009,,
133309,小僵尸,100019,,,100019,,
133310,火灵,20023,,,20023,,
133409,剑魂,100012,,,100012,,
133410,逸琼玄女,100032,,,100032,,
133509,蚌精,100005,,,100005,,
133510,鱼精,20005,,,20005,,
133609,木鱼怪,100026,,,100026,,
133610,狻猊,20037,,,20037,,
133709,小乌龟,100001,,,100001,,
133710,雷震子,17010,,,17010,,
133809,强盗,100002,,,100002,,
133810,玄武,20042,,,20042,,
133909,白熊精,20015,,,20015,,
133910,蓝巨人,20045,,,20045,,
134009,冰火螳螂,100016,,,100016,,
134010,鬼武者,20033,,,20033,,
134109,巫龟,100022,,,100022,,
134110,深渊之龙,100039,,,100039,,
134209,巫龟,100022,,,100022,,
134210,黑风小妖,20020,,,20020,,
134309,巫龟,100022,,,100022,,
134310,星魔,20026,,,20026,,
134409,异面怪,100009,,,100009,,
134410,玄武,20042,,,20042,,
134509,炎魔,100017,,,100017,,
134510,雷震子,17010,,,17010,,
134609,利刃猿,100028,,,100028,,
134610,熊精,20009,,,20009,,
134709,小骷髅,100003,,,100003,,
134710,炼丹童子,17002,,,17002,,
134809,剑魂,100012,,,100012,,
134810,晶魂,20018,,,20018,,
134909,跳跳鼠,100004,,,100004,,
134910,熊精,20009,,,20009,,
135009,山精,100029,,,100029,,
135010,招财猫,20035,,,20035,,
135109,小乌龟,100001,,,100001,,
135110,云中子,100034,,,100034,,
135209,炎魔,100017,,,100017,,
135210,九尾狐,20016,,,20016,,
135309,巫龟,100022,,,100022,,
135310,九尾狐,20016,,,20016,,
135409,五毒蝎,100021,,,100021,,
135410,火灵,20023,,,20023,,
135509,跳跳鼠,100004,,,100004,,
135510,宠物剑邪,100030,,,100030,,
135609,蚌精,100005,,,100005,,
135610,白象精,20029,,,20029,,
135709,跳跳鼠,100004,,,100004,,
135710,白熊精,20015,,,20015,,
135809,邪毒蜂,100018,,,100018,,
135810,雷震子,17010,,,17010,,
135909,石狮,100007,,,100007,,
135910,狻猊,20037,,,20037,,
136009,异面怪,100009,,,100009,,
136010,狻猊,20037,,,20037,,
136109,小乌龟,100001,,,100001,,
136110,封蛇,20032,,,20032,,
136209,异面怪,100009,,,100009,,
136210,流浪剑客,17005,,,17005,,
136309,小乌龟,100001,,,100001,,
136310,水龙,20038,,,20038,,
136409,跳跳鼠,100004,,,100004,,
136410,晶魂,20018,,,20018,,
136509,冰火螳螂,100016,,,100016,,
136510,剑侠兔,20031,,,20031,,
136609,跳跳鼠,100004,,,100004,,
136610,火灵,20023,,,20023,,
136709,剑魂,100012,,,100012,,
136710,棕熊,20008,,,20008,,
136809,炎魔,100017,,,100017,,
136810,黑风小妖,20020,,,20020,,
136909,炎魔,100017,,,100017,,
136910,麒麟,20019,,,20019,,
137009,石巨人,100024,,,100024,,
137010,玉冥真人,100033,,,100033,,
137109,巫龟,100022,,,100022,,
137110,晶魂,20018,,,20018,,
137209,林妖,100014,,,100014,,
137210,穷奇,100038,,,100038,,
137309,蛮牛,100006,,,100006,,
137310,圣灵蝶,17004,,,17004,,
137409,硬壳龟,100027,,,100027,,
137410,晶魂,20018,,,20018,,
137509,剑魂,100012,,,100012,,
137510,蓝巨人,20045,,,20045,,
137609,邪毒蜂,100018,,,100018,,
137610,鱼精,20005,,,20005,,
137709,石巨人,100024,,,100024,,
137710,地狱三头犬,20025,,,20025,,
137809,小乌龟,100001,,,100001,,
137810,深渊之龙,100039,,,100039,,
137909,魔爪花,100025,,,100025,,
137910,剑灵,20006,,,20006,,
138009,小骷髅,100003,,,100003,,
138010,龙龟,20017,,,20017,,
138109,蝶精灵,100010,,,100010,,
138110,玉冥真人,100033,,,100033,,
138209,石巨人,100024,,,100024,,
138210,玉冥真人,100033,,,100033,,
138309,巫龟,100022,,,100022,,
138310,穷奇,100038,,,100038,,
138409,冰火螳螂,100016,,,100016,,
138410,龙龟,20017,,,20017,,
138509,魔爪花,100025,,,100025,,
138510,圣灵蝶,17004,,,17004,,
138609,异面怪,100009,,,100009,,
138610,小白虎,20011,,,20011,,
138709,灵猴,100023,,,100023,,
138710,酒仙,20036,,,20036,,
138809,冰火螳螂,100016,,,100016,,
138810,白象精,20029,,,20029,,
138909,古树精,100013,,,100013,,
138910,蟹精,20010,,,20010,,
139009,强盗,100002,,,100002,,
139010,黑风小妖,20020,,,20020,,
139109,石狮,100007,,,100007,,
139110,地狱三头犬,20025,,,20025,,
139209,石巨人,100024,,,100024,,
139210,冰龙,20030,,,20030,,
139309,灵猴,100023,,,100023,,
139310,水龙,20038,,,20038,,
139409,魔爪花,100025,,,100025,,
139410,虎力大仙,20044,,,20044,,
139509,炎魔,100017,,,100017,,
139510,魅,100040,,,100040,,
139609,炎魔,100017,,,100017,,
139610,星魔,20026,,,20026,,
139709,巫龟,100022,,,100022,,
139710,圣灵蝶,17004,,,17004,,
139809,白熊精,20015,,,20015,,
139810,酒仙,20036,,,20036,,
139909,邪毒蜂,100018,,,100018,,
139910,圣灵蝶,17004,,,17004,,
140009,古树精,100013,,,100013,,
140010,靡籁,100036,,,100036,,
140109,石狮,100007,,,100007,,
140110,靡籁,100036,,,100036,,
140209,利刃猿,100028,,,100028,,
140210,雷震子,17010,,,17010,,
140309,蚌精,100005,,,100005,,
140310,剑侠兔,20031,,,20031,,
140409,魔爪花,100025,,,100025,,
140410,龙象精,20028,,,20028,,
140509,跳跳鼠,100004,,,100004,,
140510,朱雀,20039,,,20039,,
140609,异面怪,100009,,,100009,,
140610,猪刚鬣,20043,,,20043,,
140709,蚌精,100005,,,100005,,
140710,桃花仙子,17003,,,17003,,
140809,白熊精,20015,,,20015,,
140810,酒仙,20036,,,20036,,
140909,小僵尸,100019,,,100019,,
140910,晶魂,20018,,,20018,,
141009,小乌龟,100001,,,100001,,
141010,星魔,20026,,,20026,,
141109,小骷髅,100003,,,100003,,
141110,地狱三头犬,20025,,,20025,,
141209,寒霜狼,100011,,,100011,,
141210,白熊精,20015,,,20015,,
141309,林妖,100014,,,100014,,
141310,白熊精,20015,,,20015,,
141409,麟鹿,100015,,,100015,,
141410,九尾狐,20016,,,20016,,
141509,巫龟,100022,,,100022,,
141510,云中子,100034,,,100034,,
141609,蚌精,100005,,,100005,,
141610,小白虎,20011,,,20011,,
141709,瞌睡蛇,100020,,,100020,,
141710,穷奇,100038,,,100038,,
141809,灵猴,100023,,,100023,,
141810,白虎,20041,,,20041,,
141909,邪毒蜂,100018,,,100018,,
141910,火灵,20023,,,20023,,
142009,冰火螳螂,100016,,,100016,,
142010,白熊精,20015,,,20015,,
142109,巫龟,100022,,,100022,,
142110,酒仙,20036,,,20036,,
142209,硬壳龟,100027,,,100027,,
142210,酒仙,20036,,,20036,,
142309,木鱼怪,100026,,,100026,,
142310,鹿力大仙,20047,,,20047,,
142409,蛮牛,100006,,,100006,,
142410,狮驼,20046,,,20046,,
142509,邪毒蜂,100018,,,100018,,
142510,虎力大仙,20044,,,20044,,
142609,冰火螳螂,100016,,,100016,,
142610,九尾狐,20016,,,20016,,
142709,石狮,100007,,,100007,,
142710,雷震子,17010,,,17010,,
142809,石巨人,100024,,,100024,,
142810,剑邪,20012,,,20012,,
142909,石巨人,100024,,,100024,,
142910,封蛇,20032,,,20032,,
143009,石狮,100007,,,100007,,
143010,剑灵,20006,,,20006,,
143109,山精,100029,,,100029,,
143110,剑侠兔,20031,,,20031,,
143209,灵猴,100023,,,100023,,
143210,魅,100040,,,100040,,
143309,蚌精,100005,,,100005,,
143310,魑,100041,,,100041,,
143409,麟鹿,100015,,,100015,,
143410,百花仙子,17009,,,17009,,
143509,蚌精,100005,,,100005,,
143510,上官清,100031,,,100031,,
143609,利刃猿,100028,,,100028,,
143610,玄武,20042,,,20042,,
143709,山精,100029,,,100029,,
143710,星魔,20026,,,20026,,
143809,五毒蝎,100021,,,100021,,
143810,业魔,20027,,,20027,,
143909,麟鹿,100015,,,100015,,
143910,桃花仙子,17003,,,17003,,
144009,麟鹿,100015,,,100015,,
144010,鲛人,20003,,,20003,,
144109,五毒蝎,100021,,,100021,,
144110,增长天王,17007,,,17007,,
144209,强盗,100002,,,100002,,
144210,剑侠兔,20031,,,20031,,
144309,五毒蝎,100021,,,100021,,
144310,狻猊,20037,,,20037,,
144409,小乌龟,100001,,,100001,,
144410,剑邪,20012,,,20012,,
144509,魔爪花,100025,,,100025,,
144510,穷奇,100038,,,100038,,
144609,强盗,100002,,,100002,,
144610,九尾狐,20016,,,20016,,
144709,蚌精,100005,,,100005,,
144710,鲨鱼精,20007,,,20007,,
144809,跳跳鼠,100004,,,100004,,
144810,招财猫,20035,,,20035,,
144909,瞌睡蛇,100020,,,100020,,
144910,穷奇,100038,,,100038,,
145009,蛮牛,100006,,,100006,,
145010,巨灵,20014,,,20014,,
145109,小骷髅,100003,,,100003,,
145110,白熊精,20015,,,20015,,
145209,瞌睡蛇,100020,,,100020,,
145210,青龙,20040,,,20040,,
145309,寒霜狼,100011,,,100011,,
145310,猿猴,20024,,,20024,,
145409,蝶精灵,100010,,,100010,,
145410,圣灵蝶,17004,,,17004,,
145509,强盗,100002,,,100002,,
145510,熊猫,20021,,,20021,,
145609,白熊精,20015,,,20015,,
145610,小白虎,20011,,,20011,,
145709,跳跳鼠,100004,,,100004,,
145710,龙象精,20028,,,20028,,
145809,石巨人,100024,,,100024,,
145810,云中子,100034,,,100034,,
145909,硬壳龟,100027,,,100027,,
145910,熊精,20009,,,20009,,
146009,异面怪,100009,,,100009,,
146010,逸琼玄女,100032,,,100032,,
146109,古树精,100013,,,100013,,
146110,黑风小妖,20020,,,20020,,
146209,硬壳龟,100027,,,100027,,
146210,炼丹童子,17002,,,17002,,
146309,灵猴,100023,,,100023,,
146310,重明鸟,20013,,,20013,,
146409,瞌睡蛇,100020,,,100020,,
146410,鲛人,20003,,,20003,,
146509,林妖,100014,,,100014,,
146510,流浪剑客,17005,,,17005,,
146609,剑魂,100012,,,100012,,
146610,狮驼,20046,,,20046,,
146709,利刃猿,100028,,,100028,,
146710,魑,100041,,,100041,,
146809,木鱼怪,100026,,,100026,,
146810,靡籁,100036,,,100036,,
146909,灵猴,100023,,,100023,,
146910,熊精,20009,,,20009,,
147009,利刃猿,100028,,,100028,,
147010,晶魂,20018,,,20018,,
147109,林妖,100014,,,100014,,
147110,棕熊,20008,,,20008,,
147209,剑魂,100012,,,100012,,
147210,狐妖,20004,,,20004,,
147309,炎魔,100017,,,100017,,
147310,魑,100041,,,100041,,
147409,林妖,100014,,,100014,,
147410,狮驼,20046,,,20046,,
147509,寒霜狼,100011,,,100011,,
147510,青龙,20040,,,20040,,
147609,石狮,100007,,,100007,,
147610,龙象精,20028,,,20028,,
147709,寒霜狼,100011,,,100011,,
147710,招财猫,20035,,,20035,,
147809,古树精,100013,,,100013,,
147810,靡籁,100036,,,100036,,
147909,跳跳鼠,100004,,,100004,,
147910,虎力大仙,20044,,,20044,,
148009,寒霜狼,100011,,,100011,,
148010,黑风老妖,20034,,,20034,,
148109,异面怪,100009,,,100009,,
148110,鹿力大仙,20047,,,20047,,
148209,巫龟,100022,,,100022,,
148210,猪刚鬣,20043,,,20043,,
148309,山精,100029,,,100029,,
148310,炼丹童子,17002,,,17002,,
148409,小僵尸,100019,,,100019,,
148410,鹿力大仙,20047,,,20047,,
148509,石狮,100007,,,100007,,
148510,冰龙,20030,,,20030,,
148609,小僵尸,100019,,,100019,,
148610,鲨鱼精,20007,,,20007,,
148709,炎魔,100017,,,100017,,
148710,鲛人,20003,,,20003,,
148809,白熊精,20015,,,20015,,
148810,多闻天王,17006,,,17006,,
148909,白熊精,20015,,,20015,,
148910,玉冥真人,100033,,,100033,,
149009,五毒蝎,100021,,,100021,,
149010,狻猊,20037,,,20037,,
149109,巫龟,100022,,,100022,,
149110,封蛇,20032,,,20032,,
149209,五毒蝎,100021,,,100021,,
149210,粉红兔,20002,,,20002,,
149309,跳跳鼠,100004,,,100004,,
149310,剑邪,20012,,,20012,,
149409,石巨人,100024,,,100024,,
149410,鲛人,20003,,,20003,,
149509,异面怪,100009,,,100009,,
149510,巨灵,20014,,,20014,,
149609,古树精,100013,,,100013,,
149610,阎罗王,17008,,,17008,,
149709,小乌龟,100001,,,100001,,
149710,玄武,20042,,,20042,,
149809,蝶精灵,100010,,,100010,,
149810,重明鸟,20013,,,20013,,
149909,山精,100029,,,100029,,
149910,圣灵蝶,17004,,,17004,,
150009,炎魔,100017,,,100017,,
150010,狐妖,20004,,,20004,,
150109,蚌精,100005,,,100005,,
150110,玄武,20042,,,20042,,
150209,白熊精,20015,,,20015,,
150210,百花仙子,17009,,,17009,,
150309,剑魂,100012,,,100012,,
150310,玄武,20042,,,20042,,
150409,异面怪,100009,,,100009,,
150410,水龙,20038,,,20038,,
150509,白熊精,20015,,,20015,,
150510,炼丹童子,17002,,,17002,,
150609,魔爪花,100025,,,100025,,
150610,玄武,20042,,,20042,,
150709,异面怪,100009,,,100009,,
150710,剑邪,20012,,,20012,,
150809,蛮牛,100006,,,100006,,
150810,青龙,20040,,,20040,,
150909,蚌精,100005,,,100005,,
150910,封蛇,20032,,,20032,,
151009,蛮牛,100006,,,100006,,
151010,麒麟,20019,,,20019,,
151109,跳跳鼠,100004,,,100004,,
151110,靡籁,100036,,,100036,,
151209,寒霜狼,100011,,,100011,,
151210,青龙,20040,,,20040,,
151309,异面怪,100009,,,100009,,
151310,青龙,20040,,,20040,,
151409,冰火螳螂,100016,,,100016,,
151410,云中子,100034,,,100034,,
151509,石巨人,100024,,,100024,,
151510,宠物剑邪,100030,,,100030,,
151609,小乌龟,100001,,,100001,,
151610,棕熊,20008,,,20008,,
151709,跳跳鼠,100004,,,100004,,
151710,流浪剑客,17005,,,17005,,
151809,白熊精,20015,,,20015,,
151810,白熊精,20015,,,20015,,
151909,跳跳鼠,100004,,,100004,,
151910,魅,100040,,,100040,,
152009,五毒蝎,100021,,,100021,,
152010,黑风小妖,20020,,,20020,,
152109,山精,100029,,,100029,,
152110,魑,100041,,,100041,,
152209,石狮,100007,,,100007,,
152210,宠物剑邪,100030,,,100030,,
152309,石巨人,100024,,,100024,,
152310,白象精,20029,,,20029,,
152409,跳跳鼠,100004,,,100004,,
152410,火灵,20023,,,20023,,
152509,古树精,100013,,,100013,,
152510,宠物剑邪,100030,,,100030,,
152609,木鱼怪,100026,,,100026,,
152610,炼丹童子,17002,,,17002,,
152709,异面怪,100009,,,100009,,
152710,虎力大仙,20044,,,20044,,
152809,邪毒蜂,100018,,,100018,,
152810,魑,100041,,,100041,,
152909,硬壳龟,100027,,,100027,,
152910,黑风小妖,20020,,,20020,,
153009,山精,100029,,,100029,,
153010,青龙,20040,,,20040,,
153109,石巨人,100024,,,100024,,
153110,九尾狐,20016,,,20016,,
153209,巫龟,100022,,,100022,,
153210,龙象精,20028,,,20028,,
153309,寒霜狼,100011,,,100011,,
153310,圣灵蝶,17004,,,17004,,
153409,山精,100029,,,100029,,
153410,多闻天王,17006,,,17006,,
153509,山精,100029,,,100029,,
153510,麒麟,20019,,,20019,,
153609,硬壳龟,100027,,,100027,,
153610,九尾狐,20016,,,20016,,
153709,蛮牛,100006,,,100006,,
153710,鲛人,20003,,,20003,,
153809,林妖,100014,,,100014,,
153810,靡籁,100036,,,100036,,
153909,瞌睡蛇,100020,,,100020,,
153910,鱼精,20005,,,20005,,
154009,小僵尸,100019,,,100019,,
154010,鹿力大仙,20047,,,20047,,
154109,异面怪,100009,,,100009,,
154110,粉红兔,20002,,,20002,,
154209,林妖,100014,,,100014,,
154210,桃花仙子,17003,,,17003,,
154309,魔爪花,100025,,,100025,,
154310,晶魂,20018,,,20018,,
154409,巫龟,100022,,,100022,,
154410,地狱三头犬,20025,,,20025,,
154509,魔爪花,100025,,,100025,,
154510,棕熊,20008,,,20008,,
154609,冰火螳螂,100016,,,100016,,
154610,晶魂,20018,,,20018,,
154709,寒霜狼,100011,,,100011,,
154710,白熊精,20015,,,20015,,
154809,瞌睡蛇,100020,,,100020,,
154810,黑风老妖,20034,,,20034,,
154909,小乌龟,100001,,,100001,,
154910,流浪剑客,17005,,,17005,,
155009,白熊精,20015,,,20015,,
155010,九尾狐,20016,,,20016,,
155109,跳跳鼠,100004,,,100004,,
155110,水龙,20038,,,20038,,
155209,邪毒蜂,100018,,,100018,,
155210,棕熊,20008,,,20008,,
155309,魔爪花,100025,,,100025,,
155310,炼丹童子,17002,,,17002,,
155409,林妖,100014,,,100014,,
155410,熊猫,20021,,,20021,,
155509,灵猴,100023,,,100023,,
155510,桃花仙子,17003,,,17003,,
155609,蛮牛,100006,,,100006,,
155610,玄武,20042,,,20042,,
155709,木鱼怪,100026,,,100026,,
155710,九尾狐,20016,,,20016,,
155809,古树精,100013,,,100013,,
155810,朱雀,20039,,,20039,,
155909,巫龟,100022,,,100022,,
155910,穷奇,100038,,,100038,,
