##关卡ID,名称,boss图,xml提示,索引名称,关卡等级,关卡集合序号,章节名称,章节索引名称,背景地图,地图,X坐标,Y坐标,战斗地图,战斗地图X,战斗地图Y,"引导性检查（{""appointLevel"", 20}/{""equipCheck""}/{""awakeCheck"", 20}）",标题（用于文字简介）,"偏移（{x, y, x1, x2, w}）",品质基数 100白色101蓝色102金色105传奇,"三星奖励（{物品entryId, 数量, 品质}",基础奖励,"可能奖励（1为金钱,2为元宝,3为装备,若为普通物品则直接以字符串格式填写物品的id：""10001""）",关卡礼包npcEntryId,消耗体力,地图名,遇多少次怪,关联任务ID,关联开启功能信息索引,战斗中表演的电影的索引（文件名）,怪物库,敌营战力,下一关卡,战败提示,轨迹点,显示条件
Id_kn,name_s,bossImage_n,namexml_s,indexName_s,camLevel,chapterId_n,chapterName_s,chapterIndexName_s,bgImage_s,mapId_n,x_n,y_n,fightMap_n,fightMapX_n,fightMapY_n,guideCheck_t,title_s,offset_t,base_t,starItem_t,basePrize_t,prize_t,gift_t,consume_n,map_c,autoFightNum_n,taskId_n,funcIndex_s,movieName_s,enemy_t,fighting_n,next_n,lostTips_s,spot_t,open_c
1076,长安城2-6,20042,,2-6,0,1008,长安城,,,50024,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,长安城,3,,,,"[2]=107609,[3]=107609,[4]=107609,[5]=107609,[6]=107609,[8]=107609,[9]=107609,[10]=107610,[11]=107609,[12]=107609",,77,,,
1077,长安城2-7,20022,,2-7,0,1008,长安城,,,50024,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,长安城,3,,,,"[2]=107709,[3]=107709,[4]=107709,[5]=107709,[6]=107709,[8]=107709,[9]=107709,[10]=107710,[11]=107709,[12]=107709",,78,,,
1078,长安城2-8,20018,,2-8,0,1008,长安城,,,50024,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,长安城,3,,,,"[2]=107809,[3]=107809,[4]=107809,[5]=107809,[6]=107809,[8]=107809,[9]=107809,[10]=107810,[11]=107809,[12]=107809",,79,,,
1079,长安城2-9,20010,,2-9,0,1008,长安城,,,50024,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,长安城,3,,,,"[2]=107909,[3]=107909,[4]=107909,[5]=107909,[6]=107909,[8]=107909,[9]=107909,[10]=107910,[11]=107909,[12]=107909",,80,,,
1080,长安城2-10,20012,,2-10,0,1008,长安城,,,50024,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,","{""item"",50003,5}",0,长安城,3,,,,"[2]=108009,[3]=108009,[4]=108009,[5]=108009,[6]=108009,[8]=108009,[9]=108009,[10]=108010,[11]=108009,[12]=108009",,81,,,
1081,长安城3-1,20040,,3-1,0,1009,长安城,,,50024,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,长安城,3,,,,"[2]=108109,[3]=108109,[4]=108109,[5]=108109,[6]=108109,[8]=108109,[9]=108109,[10]=108110,[11]=108109,[12]=108109",,82,,,
1082,长安城3-2,20044,,3-2,0,1009,长安城,,,50024,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,长安城,3,,,,"[2]=108209,[3]=108209,[4]=108209,[5]=108209,[6]=108209,[8]=108209,[9]=108209,[10]=108210,[11]=108209,[12]=108209",,83,,,
1083,长安城3-3,20025,,3-3,0,1009,长安城,,,50024,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,长安城,3,,,,"[2]=108309,[3]=108309,[4]=108309,[5]=108309,[6]=108309,[8]=108309,[9]=108309,[10]=108310,[11]=108309,[12]=108309",,84,,,
1084,长安城3-4,20019,,3-4,0,1009,长安城,,,50024,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,长安城,3,,,,"[2]=108409,[3]=108409,[4]=108409,[5]=108409,[6]=108409,[8]=108409,[9]=108409,[10]=108410,[11]=108409,[12]=108409",,85,,,
1085,长安城3-5,20028,,3-5,0,1009,长安城,,,50024,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,长安城,3,,,,"[2]=108509,[3]=108509,[4]=108509,[5]=108509,[6]=108509,[8]=108509,[9]=108509,[10]=108510,[11]=108509,[12]=108509",,86,,,
1086,长安城3-6,110009,,3-6,0,1009,长安城,,,50024,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,长安城,3,,,,"[2]=108609,[3]=108609,[4]=108609,[5]=108609,[6]=108609,[8]=108609,[9]=108609,[10]=108610,[11]=108609,[12]=108609",,87,,,
1087,长安城3-7,20020,,3-7,0,1009,长安城,,,50024,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,长安城,3,,,,"[2]=108709,[3]=108709,[4]=108709,[5]=108709,[6]=108709,[8]=108709,[9]=108709,[10]=108710,[11]=108709,[12]=108709",,88,,,
1088,长安城3-8,20029,,3-8,0,1009,长安城,,,50024,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,长安城,3,,,,"[2]=108809,[3]=108809,[4]=108809,[5]=108809,[6]=108809,[8]=108809,[9]=108809,[10]=108810,[11]=108809,[12]=108809",,89,,,
1089,长安城3-9,20041,,3-9,0,1009,长安城,,,50024,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,长安城,3,,,,"[2]=108909,[3]=108909,[4]=108909,[5]=108909,[6]=108909,[8]=108909,[9]=108909,[10]=108910,[11]=108909,[12]=108909",,90,,,
1090,长安城3-10,20007,,3-10,0,1009,长安城,,,50024,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,","{""item"",50003,5}",0,长安城,3,,,,"[2]=109009,[3]=109009,[4]=109009,[5]=109009,[6]=109009,[8]=109009,[9]=109009,[10]=109010,[11]=109009,[12]=109009",,91,,,
1091,长寿村1-1,17002,,1-1,0,1010,长寿村,,,50019,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,长寿村,3,,,,"[2]=109109,[3]=109109,[4]=109109,[5]=109109,[6]=109109,[8]=109109,[9]=109109,[10]=109110,[11]=109109,[12]=109109",,92,,,
1092,长寿村1-2,20007,,1-2,0,1010,长寿村,,,50019,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,长寿村,3,,,,"[2]=109209,[3]=109209,[4]=109209,[5]=109209,[6]=109209,[8]=109209,[9]=109209,[10]=109210,[11]=109209,[12]=109209",,93,,,
1093,长寿村1-3,110009,,1-3,0,1010,长寿村,,,50019,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,长寿村,3,,,,"[2]=109309,[3]=109309,[4]=109309,[5]=109309,[6]=109309,[8]=109309,[9]=109309,[10]=109310,[11]=109309,[12]=109309",,94,,,
1094,长寿村1-4,20021,,1-4,0,1010,长寿村,,,50019,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,长寿村,3,,,,"[2]=109409,[3]=109409,[4]=109409,[5]=109409,[6]=109409,[8]=109409,[9]=109409,[10]=109410,[11]=109409,[12]=109409",,95,,,
1095,长寿村1-5,20020,,1-5,0,1010,长寿村,,,50019,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,长寿村,3,,,,"[2]=109509,[3]=109509,[4]=109509,[5]=109509,[6]=109509,[8]=109509,[9]=109509,[10]=109510,[11]=109509,[12]=109509",,96,,,
1096,长寿村1-6,100032,,1-6,0,1010,长寿村,,,50019,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,长寿村,3,,,,"[2]=109609,[3]=109609,[4]=109609,[5]=109609,[6]=109609,[8]=109609,[9]=109609,[10]=109610,[11]=109609,[12]=109609",,97,,,
1097,长寿村1-7,20020,,1-7,0,1010,长寿村,,,50019,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,长寿村,3,,,,"[2]=109709,[3]=109709,[4]=109709,[5]=109709,[6]=109709,[8]=109709,[9]=109709,[10]=109710,[11]=109709,[12]=109709",,98,,,
1098,长寿村1-8,100033,,1-8,0,1010,长寿村,,,50019,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,长寿村,3,,,,"[2]=109809,[3]=109809,[4]=109809,[5]=109809,[6]=109809,[8]=109809,[9]=109809,[10]=109810,[11]=109809,[12]=109809",,99,,,
1099,长寿村1-9,17009,,1-9,0,1010,长寿村,,,50019,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,长寿村,3,,,,"[2]=109909,[3]=109909,[4]=109909,[5]=109909,[6]=109909,[8]=109909,[9]=109909,[10]=109910,[11]=109909,[12]=109909",,100,,,
1100,长寿村1-10,20007,,1-10,0,1010,长寿村,,,50019,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,","{""item"",50003,5}",0,长寿村,3,,,,"[2]=110009,[3]=110009,[4]=110009,[5]=110009,[6]=110009,[8]=110009,[9]=110009,[10]=110010,[11]=110009,[12]=110009",,101,,,
1101,长寿村2-1,20004,,2-1,0,1011,长寿村,,,50019,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,长寿村,3,,,,"[2]=110109,[3]=110109,[4]=110109,[5]=110109,[6]=110109,[8]=110109,[9]=110109,[10]=110110,[11]=110109,[12]=110109",,102,,,
1102,长寿村2-2,17001,,2-2,0,1011,长寿村,,,50019,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,长寿村,3,,,,"[2]=110209,[3]=110209,[4]=110209,[5]=110209,[6]=110209,[8]=110209,[9]=110209,[10]=110210,[11]=110209,[12]=110209",,103,,,
1103,长寿村2-3,20036,,2-3,0,1011,长寿村,,,50019,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,长寿村,3,,,,"[2]=110309,[3]=110309,[4]=110309,[5]=110309,[6]=110309,[8]=110309,[9]=110309,[10]=110310,[11]=110309,[12]=110309",,104,,,
1104,长寿村2-4,20007,,2-4,0,1011,长寿村,,,50019,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,长寿村,3,,,,"[2]=110409,[3]=110409,[4]=110409,[5]=110409,[6]=110409,[8]=110409,[9]=110409,[10]=110410,[11]=110409,[12]=110409",,105,,,
1105,长寿村2-5,17009,,2-5,0,1011,长寿村,,,50019,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,长寿村,3,,,,"[2]=110509,[3]=110509,[4]=110509,[5]=110509,[6]=110509,[8]=110509,[9]=110509,[10]=110510,[11]=110509,[12]=110509",,106,,,
1106,长寿村2-6,17003,,2-6,0,1011,长寿村,,,50019,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,长寿村,3,,,,"[2]=110609,[3]=110609,[4]=110609,[5]=110609,[6]=110609,[8]=110609,[9]=110609,[10]=110610,[11]=110609,[12]=110609",,107,,,
1107,长寿村2-7,20011,,2-7,0,1011,长寿村,,,50019,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,长寿村,3,,,,"[2]=110709,[3]=110709,[4]=110709,[5]=110709,[6]=110709,[8]=110709,[9]=110709,[10]=110710,[11]=110709,[12]=110709",,108,,,
1108,长寿村2-8,20005,,2-8,0,1011,长寿村,,,50019,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,长寿村,3,,,,"[2]=110809,[3]=110809,[4]=110809,[5]=110809,[6]=110809,[8]=110809,[9]=110809,[10]=110810,[11]=110809,[12]=110809",,109,,,
1109,长寿村2-9,17001,,2-9,0,1011,长寿村,,,50019,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,长寿村,3,,,,"[2]=110909,[3]=110909,[4]=110909,[5]=110909,[6]=110909,[8]=110909,[9]=110909,[10]=110910,[11]=110909,[12]=110909",,110,,,
1110,长寿村2-10,20025,,2-10,0,1011,长寿村,,,50019,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,","{""item"",50003,5}",0,长寿村,3,,,,"[2]=111009,[3]=111009,[4]=111009,[5]=111009,[6]=111009,[8]=111009,[9]=111009,[10]=111010,[11]=111009,[12]=111009",,111,,,
1111,长寿村3-1,20037,,3-1,0,1012,长寿村,,,50019,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,长寿村,3,,,,"[2]=111109,[3]=111109,[4]=111109,[5]=111109,[6]=111109,[8]=111109,[9]=111109,[10]=111110,[11]=111109,[12]=111109",,112,,,
1112,长寿村3-2,20010,,3-2,0,1012,长寿村,,,50019,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,长寿村,3,,,,"[2]=111209,[3]=111209,[4]=111209,[5]=111209,[6]=111209,[8]=111209,[9]=111209,[10]=111210,[11]=111209,[12]=111209",,113,,,
1113,长寿村3-3,110012,,3-3,0,1012,长寿村,,,50019,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,长寿村,3,,,,"[2]=111309,[3]=111309,[4]=111309,[5]=111309,[6]=111309,[8]=111309,[9]=111309,[10]=111310,[11]=111309,[12]=111309",,114,,,
1114,长寿村3-4,20025,,3-4,0,1012,长寿村,,,50019,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,长寿村,3,,,,"[2]=111409,[3]=111409,[4]=111409,[5]=111409,[6]=111409,[8]=111409,[9]=111409,[10]=111410,[11]=111409,[12]=111409",,115,,,
1115,长寿村3-5,20031,,3-5,0,1012,长寿村,,,50019,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,长寿村,3,,,,"[2]=111509,[3]=111509,[4]=111509,[5]=111509,[6]=111509,[8]=111509,[9]=111509,[10]=111510,[11]=111509,[12]=111509",,116,,,
1116,长寿村3-6,20016,,3-6,0,1012,长寿村,,,50019,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,长寿村,3,,,,"[2]=111609,[3]=111609,[4]=111609,[5]=111609,[6]=111609,[8]=111609,[9]=111609,[10]=111610,[11]=111609,[12]=111609",,117,,,
1117,长寿村3-7,20019,,3-7,0,1012,长寿村,,,50019,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,长寿村,3,,,,"[2]=111709,[3]=111709,[4]=111709,[5]=111709,[6]=111709,[8]=111709,[9]=111709,[10]=111710,[11]=111709,[12]=111709",,118,,,
1118,长寿村3-8,20025,,3-8,0,1012,长寿村,,,50019,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,长寿村,3,,,,"[2]=111809,[3]=111809,[4]=111809,[5]=111809,[6]=111809,[8]=111809,[9]=111809,[10]=111810,[11]=111809,[12]=111809",,119,,,
1119,长寿村3-9,20037,,3-9,0,1012,长寿村,,,50019,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,长寿村,3,,,,"[2]=111909,[3]=111909,[4]=111909,[5]=111909,[6]=111909,[8]=111909,[9]=111909,[10]=111910,[11]=111909,[12]=111909",,120,,,
1120,长寿村3-10,20011,,3-10,0,1012,长寿村,,,50019,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,","{""item"",50003,5}",0,长寿村,3,,,,"[2]=112009,[3]=112009,[4]=112009,[5]=112009,[6]=112009,[8]=112009,[9]=112009,[10]=112010,[11]=112009,[12]=112009",,121,,,
1121,高老庄1-1,20030,,1-1,0,1013,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,高老庄,3,,,,"[2]=112109,[3]=112109,[4]=112109,[5]=112109,[6]=112109,[8]=112109,[9]=112109,[10]=112110,[11]=112109,[12]=112109",,122,,,
1122,高老庄1-2,20047,,1-2,0,1013,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,高老庄,3,,,,"[2]=112209,[3]=112209,[4]=112209,[5]=112209,[6]=112209,[8]=112209,[9]=112209,[10]=112210,[11]=112209,[12]=112209",,123,,,
1123,高老庄1-3,20045,,1-3,0,1013,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,高老庄,3,,,,"[2]=112309,[3]=112309,[4]=112309,[5]=112309,[6]=112309,[8]=112309,[9]=112309,[10]=112310,[11]=112309,[12]=112309",,124,,,
1124,高老庄1-4,20036,,1-4,0,1013,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,高老庄,3,,,,"[2]=112409,[3]=112409,[4]=112409,[5]=112409,[6]=112409,[8]=112409,[9]=112409,[10]=112410,[11]=112409,[12]=112409",,125,,,
1125,高老庄1-5,100033,,1-5,0,1013,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,高老庄,3,,,,"[2]=112509,[3]=112509,[4]=112509,[5]=112509,[6]=112509,[8]=112509,[9]=112509,[10]=112510,[11]=112509,[12]=112509",,126,,,
1126,高老庄1-6,20036,,1-6,0,1013,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,高老庄,3,,,,"[2]=112609,[3]=112609,[4]=112609,[5]=112609,[6]=112609,[8]=112609,[9]=112609,[10]=112610,[11]=112609,[12]=112609",,127,,,
1127,高老庄1-7,20034,,1-7,0,1013,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,高老庄,3,,,,"[2]=112709,[3]=112709,[4]=112709,[5]=112709,[6]=112709,[8]=112709,[9]=112709,[10]=112710,[11]=112709,[12]=112709",,128,,,
1128,高老庄1-8,20025,,1-8,0,1013,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,高老庄,3,,,,"[2]=112809,[3]=112809,[4]=112809,[5]=112809,[6]=112809,[8]=112809,[9]=112809,[10]=112810,[11]=112809,[12]=112809",,129,,,
1129,高老庄1-9,20044,,1-9,0,1013,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,高老庄,3,,,,"[2]=112909,[3]=112909,[4]=112909,[5]=112909,[6]=112909,[8]=112909,[9]=112909,[10]=112910,[11]=112909,[12]=112909",,130,,,
1130,高老庄1-10,20005,,1-10,0,1013,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,","{""item"",50003,5}",0,高老庄,3,,,,"[2]=113009,[3]=113009,[4]=113009,[5]=113009,[6]=113009,[8]=113009,[9]=113009,[10]=113010,[11]=113009,[12]=113009",,131,,,
1131,高老庄2-1,20026,,2-1,0,1014,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,高老庄,3,,,,"[2]=113109,[3]=113109,[4]=113109,[5]=113109,[6]=113109,[8]=113109,[9]=113109,[10]=113110,[11]=113109,[12]=113109",,132,,,
1132,高老庄2-2,20009,,2-2,0,1014,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,高老庄,3,,,,"[2]=113209,[3]=113209,[4]=113209,[5]=113209,[6]=113209,[8]=113209,[9]=113209,[10]=113210,[11]=113209,[12]=113209",,133,,,
1133,高老庄2-3,20026,,2-3,0,1014,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,高老庄,3,,,,"[2]=113309,[3]=113309,[4]=113309,[5]=113309,[6]=113309,[8]=113309,[9]=113309,[10]=113310,[11]=113309,[12]=113309",,134,,,
1134,高老庄2-4,110011,,2-4,0,1014,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,高老庄,3,,,,"[2]=113409,[3]=113409,[4]=113409,[5]=113409,[6]=113409,[8]=113409,[9]=113409,[10]=113410,[11]=113409,[12]=113409",,135,,,
1135,高老庄2-5,110008,,2-5,0,1014,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,高老庄,3,,,,"[2]=113509,[3]=113509,[4]=113509,[5]=113509,[6]=113509,[8]=113509,[9]=113509,[10]=113510,[11]=113509,[12]=113509",,136,,,
1136,高老庄2-6,20021,,2-6,0,1014,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,高老庄,3,,,,"[2]=113609,[3]=113609,[4]=113609,[5]=113609,[6]=113609,[8]=113609,[9]=113609,[10]=113610,[11]=113609,[12]=113609",,137,,,
1137,高老庄2-7,20009,,2-7,0,1014,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,高老庄,3,,,,"[2]=113709,[3]=113709,[4]=113709,[5]=113709,[6]=113709,[8]=113709,[9]=113709,[10]=113710,[11]=113709,[12]=113709",,138,,,
1138,高老庄2-8,20046,,2-8,0,1014,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,高老庄,3,,,,"[2]=113809,[3]=113809,[4]=113809,[5]=113809,[6]=113809,[8]=113809,[9]=113809,[10]=113810,[11]=113809,[12]=113809",,139,,,
1139,高老庄2-9,100030,,2-9,0,1014,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,高老庄,3,,,,"[2]=113909,[3]=113909,[4]=113909,[5]=113909,[6]=113909,[8]=113909,[9]=113909,[10]=113910,[11]=113909,[12]=113909",,140,,,
1140,高老庄2-10,110009,,2-10,0,1014,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,","{""item"",50003,5}",0,高老庄,3,,,,"[2]=114009,[3]=114009,[4]=114009,[5]=114009,[6]=114009,[8]=114009,[9]=114009,[10]=114010,[11]=114009,[12]=114009",,141,,,
1141,高老庄3-1,100030,,3-1,0,1015,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,高老庄,3,,,,"[2]=114109,[3]=114109,[4]=114109,[5]=114109,[6]=114109,[8]=114109,[9]=114109,[10]=114110,[11]=114109,[12]=114109",,142,,,
1142,高老庄3-2,20014,,3-2,0,1015,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,高老庄,3,,,,"[2]=114209,[3]=114209,[4]=114209,[5]=114209,[6]=114209,[8]=114209,[9]=114209,[10]=114210,[11]=114209,[12]=114209",,143,,,
1143,高老庄3-3,20018,,3-3,0,1015,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,高老庄,3,,,,"[2]=114309,[3]=114309,[4]=114309,[5]=114309,[6]=114309,[8]=114309,[9]=114309,[10]=114310,[11]=114309,[12]=114309",,144,,,
1144,高老庄3-4,20015,,3-4,0,1015,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,高老庄,3,,,,"[2]=114409,[3]=114409,[4]=114409,[5]=114409,[6]=114409,[8]=114409,[9]=114409,[10]=114410,[11]=114409,[12]=114409",,145,,,
1145,高老庄3-5,20006,,3-5,0,1015,高老庄,,,50002,,,,,,,,,,,"{""bindRmb"",1},{""exp"",1},{""funds"",1},{""blueEquip"",1},{""purpleEquip"",1},","1,",,0,高老庄,3,,,,"[2]=114509,[3]=114509,[4]=114509,[5]=114509,[6]=114509,[8]=114509,[9]=114509,[10]=114510,[11]=114509,[12]=114509",,146,,,
